"espncricinfo_id","Date","Opposition"
54646,2018-05-17,"BAN Women"
54646,2018-06-20,"NZ Women"
54646,2018-06-20,"ENG Women"
54646,2018-06-23,"ENG Women"
54646,2018-06-28,"NZ Women"
54646,2018-09-24,"WI Women"
54646,2018-09-28,"WI Women"
54646,2018-10-04,"WI Women"
54646,2018-10-06,"WI Women"
54646,2018-11-12,"SL Women"
54646,2018-11-14,"WI Women"
54646,2018-11-16,"ENG Women"
54646,2018-11-18,"BAN Women"
54646,2019-02-01,"SL Women"
54646,2019-05-15,"PAK Women"
54646,2019-05-18,"PAK Women"
54646,2019-05-19,"PAK Women"
54646,2019-05-22,"PAK Women"
54646,2019-05-23,"PAK Women"
54646,2019-09-24,"India Women"
54646,2019-10-01,"India Women"
54646,2019-10-03,"India Women"
54646,2019-10-04,"India Women"
54646,2020-02-02,"NZ Women"
54646,2020-02-06,"NZ Women"
54646,2020-02-09,"NZ Women"
54646,2020-02-10,"NZ Women"
54646,2020-02-23,"ENG Women"
54646,2020-02-28,"THA Women"
54646,2020-03-01,"PAK Women"
54646,2020-03-05,"AUS Women"
54646,2021-01-29,"PAK Women"
54646,2021-01-31,"PAK Women"
54646,2021-02-03,"PAK Women"
54646,2021-03-20,"India Women"
54646,2021-03-21,"India Women"
54646,2022-07-21,"ENG Women"
54646,2022-07-23,"ENG Women"
54646,2022-07-25,"ENG Women"
54646,2022-07-30,"NZ Women"
54646,2022-08-02,"ENG Women"
54646,2022-08-04,"SL Women"
971203,2019-09-24,"India Women"
971203,2019-10-01,"India Women"
971203,2019-10-03,"India Women"
971203,2020-02-02,"NZ Women"
971203,2020-02-10,"NZ Women"
971203,2020-02-23,"ENG Women"
971203,2020-02-28,"THA Women"
971203,2020-03-01,"PAK Women"
971203,2020-03-05,"AUS Women"
971203,2021-01-29,"PAK Women"
971203,2021-03-20,"India Women"
971203,2021-03-21,"India Women"
971203,2021-08-31,"WI Women"
971203,2021-09-02,"WI Women"
971203,2021-09-04,"WI Women"
971203,2022-06-03,"IRE Women"
971203,2022-06-06,"IRE Women"
971203,2022-06-08,"IRE Women"
971203,2022-07-25,"ENG Women"
971203,2022-07-30,"NZ Women"
971203,2022-08-02,"ENG Women"
971203,2022-08-04,"SL Women"
971203,2023-01-19,"India Women"
971203,2023-01-21,"WI Women"
971203,2023-01-25,"WI Women"
971203,2023-01-28,"India Women"
971203,2023-02-02,"India Women"
971203,2023-02-10,"SL Women"
971203,2023-02-13,"NZ Women"
971203,2023-02-18,"AUS Women"
971203,2023-02-21,"BAN Women"
971203,2023-02-24,"ENG Women"
971203,2023-02-26,"AUS Women"
971203,2023-09-01,"PAK Women"
971203,2023-09-03,"PAK Women"
971203,2023-09-04,"PAK Women"
971203,2023-10-08,"NZ Women"
971203,2023-10-14,"NZ Women"
971203,2023-10-15,"NZ Women"
971203,2023-12-03,"BAN Women"
971203,2023-12-06,"BAN Women"
971203,2023-12-08,"BAN Women"
971203,2024-01-27,"AUS Women"
971203,2024-01-28,"AUS Women"
971203,2024-01-30,"AUS Women"
971203,2024-03-27,"SL Women"
971203,2024-03-30,"SL Women"
971203,2024-04-03,"SL Women"
971203,2024-07-05,"India Women"
971203,2024-07-07,"India Women"
971203,2024-07-09,"India Women"
971203,2024-09-20,"PAK Women"
971203,2024-10-04,"WI Women"
971203,2024-10-07,"ENG Women"
971203,2024-10-09,"SCO Women"
971203,2024-10-12,"BAN Women"
971203,2024-10-17,"AUS Women"
971203,2024-10-20,"NZ Women"
971203,2024-11-24,"ENG Women"
971203,2024-11-27,"ENG Women"
939249,2018-02-13,"India Women"
939249,2018-02-16,"India Women"
939249,2018-02-18,"India Women"
939249,2018-02-21,"India Women"
939249,2018-02-24,"India Women"
939249,2019-02-01,"SL Women"
939249,2019-02-03,"SL Women"
939249,2019-02-06,"SL Women"
939249,2019-05-19,"PAK Women"
939249,2019-05-22,"PAK Women"
939249,2019-05-23,"PAK Women"
939249,2019-09-24,"India Women"
939249,2019-10-01,"India Women"
939249,2019-10-03,"India Women"
939249,2019-10-04,"India Women"
939249,2020-02-02,"NZ Women"
939249,2020-02-06,"NZ Women"
939249,2020-02-10,"NZ Women"
939249,2020-02-28,"THA Women"
939249,2020-03-05,"AUS Women"
939249,2021-03-20,"India Women"
939249,2021-03-21,"India Women"
939249,2021-03-23,"India Women"
939249,2022-06-03,"IRE Women"
939249,2022-06-06,"IRE Women"
939249,2022-06-08,"IRE Women"
939249,2022-08-02,"ENG Women"
939249,2022-08-04,"SL Women"
939249,2023-01-19,"India Women"
939249,2023-01-21,"WI Women"
939249,2023-01-25,"WI Women"
939249,2023-01-28,"India Women"
939249,2023-02-02,"India Women"
939249,2023-02-10,"SL Women"
939249,2023-02-13,"NZ Women"
939249,2023-02-18,"AUS Women"
939249,2023-02-21,"BAN Women"
939249,2023-02-24,"ENG Women"
939249,2023-02-26,"AUS Women"
939249,2023-09-01,"PAK Women"
939249,2023-09-03,"PAK Women"
939249,2023-09-04,"PAK Women"
939249,2023-10-08,"NZ Women"
939249,2023-10-14,"NZ Women"
939249,2023-10-15,"NZ Women"
939249,2024-01-27,"AUS Women"
939249,2024-01-28,"AUS Women"
939249,2024-01-30,"AUS Women"
939249,2024-03-27,"SL Women"
939249,2024-03-30,"SL Women"
939249,2024-04-03,"SL Women"
939249,2024-07-05,"India Women"
939249,2024-07-07,"India Women"
939249,2024-07-09,"India Women"
939249,2024-09-18,"PAK Women"
939249,2024-09-20,"PAK Women"
939249,2024-10-04,"WI Women"
939249,2024-10-07,"ENG Women"
939249,2024-10-09,"SCO Women"
939249,2024-10-12,"BAN Women"
939249,2024-10-17,"AUS Women"
939249,2024-10-20,"NZ Women"
939249,2024-11-24,"ENG Women"
939249,2024-11-27,"ENG Women"
939249,2024-11-30,"ENG Women"
276997,2007-08-10,"NZ Women"
276997,2009-06-11,"WI Women"
276997,2009-06-15,"NZ Women"
276997,2009-06-16,"AUS Women"
276997,2009-10-26,"WI Women"
276997,2009-10-28,"WI Women"
276997,2010-05-05,"WI Women"
276997,2010-05-07,"AUS Women"
276997,2010-05-09,"ENG Women"
276997,2010-10-14,"WI Women"
276997,2010-10-16,"PAK Women"
276997,2011-10-27,"ENG Women"
276997,2011-10-29,"ENG Women"
276997,2012-09-11,"BAN Women"
276997,2012-09-12,"BAN Women"
276997,2012-09-14,"BAN Women"
276997,2012-09-26,"SL Women"
276997,2012-09-28,"NZ Women"
276997,2012-09-30,"WI Women"
276997,2012-10-03,"PAK Women"
276997,2013-09-12,"BAN Women"
276997,2013-09-14,"BAN Women"
276997,2013-09-15,"BAN Women"
276997,2013-10-31,"SL Women"
276997,2013-11-02,"SL Women"
276997,2013-11-04,"SL Women"
276997,2014-01-19,"PAK Women"
276997,2014-01-20,"IRE Women"
276997,2014-01-22,"IRE Women"
276997,2014-01-22,"PAK Women"
276997,2014-01-24,"PAK Women"
276997,2014-03-23,"PAK Women"
276997,2014-03-25,"AUS Women"
276997,2014-03-29,"IRE Women"
276997,2014-03-31,"NZ Women"
276997,2014-04-04,"ENG Women"
276997,2014-09-01,"ENG Women"
276997,2014-09-03,"ENG Women"
276997,2014-09-07,"ENG Women"
276997,2014-09-09,"IRE Women"
276997,2014-09-09,"IRE Women"
276997,2014-09-10,"IRE Women"
276997,2014-10-23,"SL Women"
276997,2014-10-25,"SL Women"
276997,2014-10-26,"SL Women"
276997,2015-03-19,"PAK Women"
276997,2015-03-20,"PAK Women"
276997,2015-03-22,"PAK Women"
276997,2016-02-18,"ENG Women"
276997,2016-02-19,"ENG Women"
276997,2016-02-21,"ENG Women"
276997,2016-03-04,"WI Women"
276997,2016-03-06,"WI Women"
276997,2016-03-09,"WI Women"
276997,2016-03-18,"AUS Women"
276997,2016-03-23,"IRE Women"
276997,2016-03-26,"NZ Women"
276997,2016-03-28,"SL Women"
276997,2018-02-13,"India Women"
276997,2018-02-16,"India Women"
276997,2018-02-18,"India Women"
276997,2018-02-21,"India Women"
276997,2018-02-24,"India Women"
276997,2018-05-17,"BAN Women"
276997,2018-05-19,"BAN Women"
276997,2018-05-20,"BAN Women"
276997,2018-06-20,"NZ Women"
276997,2018-06-20,"ENG Women"
276997,2018-06-23,"ENG Women"
276997,2018-11-12,"SL Women"
276997,2018-11-14,"WI Women"
276997,2018-11-16,"ENG Women"
276997,2019-02-01,"SL Women"
276997,2019-02-03,"SL Women"
276997,2019-02-06,"SL Women"
276997,2019-05-15,"PAK Women"
276997,2019-05-18,"PAK Women"
276997,2019-05-19,"PAK Women"
276997,2019-05-22,"PAK Women"
276997,2019-05-23,"PAK Women"
276997,2019-09-24,"India Women"
276997,2019-10-01,"India Women"
276997,2019-10-03,"India Women"
276997,2019-10-04,"India Women"
276997,2020-02-02,"NZ Women"
276997,2020-02-06,"NZ Women"
276997,2020-02-09,"NZ Women"
276997,2020-02-10,"NZ Women"
276997,2020-02-23,"ENG Women"
276997,2020-02-28,"THA Women"
276997,2020-03-01,"PAK Women"
276997,2020-03-05,"AUS Women"
276997,2021-01-29,"PAK Women"
276997,2021-01-31,"PAK Women"
276997,2021-02-03,"PAK Women"
276997,2021-03-20,"India Women"
276997,2021-03-21,"India Women"
276997,2021-03-23,"India Women"
276997,2022-06-03,"IRE Women"
276997,2022-06-06,"IRE Women"
276997,2022-07-21,"ENG Women"
276997,2022-07-23,"ENG Women"
276997,2022-07-30,"NZ Women"
276997,2022-08-02,"ENG Women"
276997,2022-08-04,"SL Women"
276997,2023-01-28,"India Women"
276997,2023-02-02,"India Women"
276997,2023-02-10,"SL Women"
276997,2023-02-13,"NZ Women"
276997,2023-02-18,"AUS Women"
276997,2023-02-21,"BAN Women"
276997,2023-02-24,"ENG Women"
276997,2023-02-26,"AUS Women"
499254,2019-05-15,"PAK Women"
499254,2019-05-18,"PAK Women"
499254,2019-05-19,"PAK Women"
499254,2019-05-22,"PAK Women"
499254,2019-05-23,"PAK Women"
499254,2019-10-04,"India Women"
499254,2021-01-29,"PAK Women"
499254,2021-01-31,"PAK Women"
499254,2021-02-03,"PAK Women"
499254,2021-03-20,"India Women"
499254,2021-03-21,"India Women"
499254,2021-03-23,"India Women"
499254,2022-07-21,"ENG Women"
499254,2022-07-23,"ENG Women"
499254,2022-07-25,"ENG Women"
499254,2022-07-30,"NZ Women"
499254,2022-08-02,"ENG Women"
499254,2022-08-04,"SL Women"
499254,2023-01-19,"India Women"
499254,2023-01-21,"WI Women"
499254,2023-01-25,"WI Women"
499254,2023-01-28,"India Women"
499254,2023-02-02,"India Women"
499254,2023-02-10,"SL Women"
499254,2023-02-13,"NZ Women"
499254,2023-02-18,"AUS Women"
499254,2023-02-21,"BAN Women"
499254,2023-02-24,"ENG Women"
499254,2023-02-26,"AUS Women"
499254,2023-09-01,"PAK Women"
499254,2023-09-03,"PAK Women"
499254,2023-10-08,"NZ Women"
499254,2023-10-14,"NZ Women"
499254,2023-10-15,"NZ Women"
499254,2023-12-06,"BAN Women"
499254,2023-12-08,"BAN Women"
499254,2024-01-27,"AUS Women"
499254,2024-01-28,"AUS Women"
499254,2024-01-30,"AUS Women"
499254,2024-03-27,"SL Women"
499254,2024-07-05,"India Women"
499254,2024-07-07,"India Women"
499254,2024-07-09,"India Women"
499254,2024-09-16,"PAK Women"
499254,2024-09-18,"PAK Women"
499254,2024-09-20,"PAK Women"
499254,2024-10-04,"WI Women"
499254,2024-10-07,"ENG Women"
499254,2024-10-09,"SCO Women"
499254,2024-10-12,"BAN Women"
499254,2024-10-17,"AUS Women"
499254,2024-10-20,"NZ Women"
499254,2024-11-24,"ENG Women"
499254,2024-11-27,"ENG Women"
499254,2024-11-30,"ENG Women"
487007,2012-09-11,"BAN Women"
487007,2012-09-26,"SL Women"
487007,2012-10-03,"PAK Women"
487007,2013-09-12,"BAN Women"
487007,2013-09-14,"BAN Women"
487007,2013-09-15,"BAN Women"
487007,2013-10-31,"SL Women"
487007,2013-11-02,"SL Women"
487007,2014-01-19,"PAK Women"
487007,2014-01-20,"IRE Women"
487007,2014-01-22,"IRE Women"
487007,2014-01-22,"PAK Women"
487007,2014-01-24,"PAK Women"
487007,2014-03-23,"PAK Women"
487007,2014-03-25,"AUS Women"
487007,2014-03-29,"IRE Women"
487007,2014-03-31,"NZ Women"
487007,2014-04-04,"ENG Women"
487007,2014-09-01,"ENG Women"
487007,2014-09-03,"ENG Women"
487007,2014-09-07,"ENG Women"
487007,2014-09-09,"IRE Women"
487007,2014-09-10,"IRE Women"
487007,2015-03-19,"PAK Women"
487007,2015-03-20,"PAK Women"
487007,2015-03-22,"PAK Women"
487007,2016-02-18,"ENG Women"
487007,2016-02-19,"ENG Women"
487007,2016-02-21,"ENG Women"
487007,2016-03-04,"WI Women"
487007,2016-03-06,"WI Women"
487007,2016-03-09,"WI Women"
487007,2016-03-18,"AUS Women"
487007,2016-03-23,"IRE Women"
487007,2016-03-26,"NZ Women"
487007,2016-03-28,"SL Women"
487007,2016-08-01,"IRE Women"
487007,2016-08-03,"IRE Women"
487007,2018-02-13,"India Women"
487007,2018-02-16,"India Women"
487007,2018-02-18,"India Women"
487007,2018-02-21,"India Women"
487007,2018-02-24,"India Women"
487007,2018-05-17,"BAN Women"
487007,2018-05-19,"BAN Women"
487007,2018-05-20,"BAN Women"
487007,2018-06-20,"NZ Women"
487007,2018-06-20,"ENG Women"
487007,2018-06-23,"ENG Women"
487007,2018-06-28,"NZ Women"
487007,2018-09-28,"WI Women"
487007,2018-10-04,"WI Women"
487007,2018-10-06,"WI Women"
487007,2018-11-12,"SL Women"
487007,2018-11-14,"WI Women"
487007,2018-11-18,"BAN Women"
487007,2019-02-03,"SL Women"
487007,2019-02-06,"SL Women"
487007,2019-05-15,"PAK Women"
487007,2019-05-18,"PAK Women"
487007,2019-05-19,"PAK Women"
487007,2019-05-22,"PAK Women"
487007,2019-05-23,"PAK Women"
487007,2019-09-24,"India Women"
487007,2019-10-01,"India Women"
487007,2019-10-03,"India Women"
487007,2019-10-04,"India Women"
487007,2020-02-06,"NZ Women"
487007,2020-02-09,"NZ Women"
487007,2020-02-10,"NZ Women"
487007,2020-02-23,"ENG Women"
487007,2020-02-28,"THA Women"
487007,2020-03-01,"PAK Women"
487007,2020-03-05,"AUS Women"
487007,2021-01-29,"PAK Women"
487007,2021-01-31,"PAK Women"
487007,2021-02-03,"PAK Women"
487007,2021-03-20,"India Women"
487007,2021-03-21,"India Women"
487007,2021-03-23,"India Women"
487007,2021-08-31,"WI Women"
487007,2021-09-02,"WI Women"
487007,2021-09-04,"WI Women"
487007,2022-06-03,"IRE Women"
487007,2022-06-06,"IRE Women"
487007,2022-06-08,"IRE Women"
487007,2022-07-21,"ENG Women"
487007,2022-07-23,"ENG Women"
487007,2022-07-30,"NZ Women"
487007,2022-08-02,"ENG Women"
487007,2022-08-04,"SL Women"
487007,2023-01-19,"India Women"
487007,2023-01-21,"WI Women"
487007,2023-01-25,"WI Women"
487007,2023-01-28,"India Women"
487007,2023-02-02,"India Women"
487007,2023-02-10,"SL Women"
487007,2023-02-13,"NZ Women"
487007,2023-02-18,"AUS Women"
487007,2023-02-21,"BAN Women"
487007,2023-02-24,"ENG Women"
487007,2023-02-26,"AUS Women"
487007,2023-09-01,"PAK Women"
487007,2023-09-03,"PAK Women"
487007,2023-09-04,"PAK Women"
487007,2023-10-08,"NZ Women"
487007,2023-10-14,"NZ Women"
487007,2023-10-15,"NZ Women"
487007,2023-12-03,"BAN Women"
487007,2023-12-06,"BAN Women"
487007,2023-12-08,"BAN Women"
487007,2024-01-27,"AUS Women"
487007,2024-01-28,"AUS Women"
487007,2024-01-30,"AUS Women"
487007,2024-03-27,"SL Women"
487007,2024-03-30,"SL Women"
487007,2024-04-03,"SL Women"
487007,2024-09-16,"PAK Women"
487007,2024-09-18,"PAK Women"
487007,2024-09-20,"PAK Women"
487007,2024-10-04,"WI Women"
487007,2024-10-07,"ENG Women"
487007,2024-10-09,"SCO Women"
487007,2024-10-12,"BAN Women"
487007,2024-10-17,"AUS Women"
487007,2024-10-20,"NZ Women"
487007,2024-11-24,"ENG Women"
487007,2024-11-30,"ENG Women"
600731,2018-05-19,"BAN Women"
600731,2018-05-20,"BAN Women"
600731,2018-06-20,"NZ Women"
600731,2018-06-20,"ENG Women"
600731,2018-06-28,"NZ Women"
600731,2019-02-01,"SL Women"
600731,2019-02-03,"SL Women"
600731,2019-02-06,"SL Women"
600731,2019-05-15,"PAK Women"
600731,2019-05-18,"PAK Women"
600731,2019-05-19,"PAK Women"
600731,2019-05-22,"PAK Women"
600731,2019-05-23,"PAK Women"
600731,2019-09-24,"India Women"
600731,2019-10-01,"India Women"
600731,2021-01-29,"PAK Women"
600731,2021-01-31,"PAK Women"
600731,2021-08-31,"WI Women"
600731,2021-09-02,"WI Women"
600731,2021-09-04,"WI Women"
600731,2022-06-03,"IRE Women"
600731,2022-06-06,"IRE Women"
600731,2022-06-08,"IRE Women"
600731,2022-07-25,"ENG Women"
600731,2022-07-30,"NZ Women"
600731,2022-08-02,"ENG Women"
600731,2022-08-04,"SL Women"
600731,2023-01-25,"WI Women"
600731,2023-01-28,"India Women"
600731,2023-02-02,"India Women"
600731,2023-02-10,"SL Women"
600731,2023-02-13,"NZ Women"
600731,2023-02-18,"AUS Women"
600731,2023-02-21,"BAN Women"
600731,2023-02-24,"ENG Women"
600731,2023-02-26,"AUS Women"
600731,2023-09-01,"PAK Women"
600731,2023-09-03,"PAK Women"
600731,2023-09-04,"PAK Women"
600731,2023-10-08,"NZ Women"
600731,2023-10-14,"NZ Women"
600731,2023-10-15,"NZ Women"
600731,2023-12-03,"BAN Women"
600731,2023-12-06,"BAN Women"
600731,2023-12-08,"BAN Women"
600731,2024-01-27,"AUS Women"
600731,2024-01-28,"AUS Women"
600731,2024-01-30,"AUS Women"
600731,2024-03-27,"SL Women"
600731,2024-03-30,"SL Women"
600731,2024-04-03,"SL Women"
600731,2024-07-05,"India Women"
600731,2024-07-07,"India Women"
600731,2024-07-09,"India Women"
600731,2024-09-16,"PAK Women"
600731,2024-09-18,"PAK Women"
600731,2024-09-20,"PAK Women"
600731,2024-10-04,"WI Women"
600731,2024-10-07,"ENG Women"
600731,2024-10-09,"SCO Women"
600731,2024-10-12,"BAN Women"
600731,2024-10-17,"AUS Women"
600731,2024-10-20,"NZ Women"
600731,2024-11-24,"ENG Women"
600731,2024-11-27,"ENG Women"
276681,2007-08-10,"NZ Women"
276681,2007-08-10,"ENG Women"
276681,2008-08-01,"IRE Women"
276681,2008-08-22,"ENG Women"
276681,2008-08-23,"ENG Women"
276681,2009-06-11,"WI Women"
276681,2009-06-15,"NZ Women"
276681,2009-06-16,"AUS Women"
276681,2009-10-25,"WI Women"
276681,2009-10-26,"WI Women"
276681,2009-10-28,"WI Women"
276681,2010-05-05,"WI Women"
276681,2010-05-07,"AUS Women"
276681,2010-05-09,"ENG Women"
276681,2010-10-14,"WI Women"
276681,2010-10-14,"NL Women"
276681,2010-10-16,"PAK Women"
276681,2011-10-27,"ENG Women"
276681,2011-10-29,"ENG Women"
276681,2011-10-30,"ENG Women"
276681,2012-09-11,"BAN Women"
276681,2012-09-12,"BAN Women"
276681,2012-09-14,"BAN Women"
276681,2012-09-26,"SL Women"
276681,2012-09-28,"NZ Women"
276681,2012-09-30,"WI Women"
276681,2012-10-03,"PAK Women"
276681,2013-01-20,"WI Women"
276681,2013-09-12,"BAN Women"
276681,2013-09-14,"BAN Women"
276681,2013-09-15,"BAN Women"
276681,2013-10-31,"SL Women"
276681,2013-11-02,"SL Women"
276681,2013-11-04,"SL Women"
276681,2014-01-19,"PAK Women"
276681,2014-01-20,"IRE Women"
276681,2014-01-22,"IRE Women"
276681,2014-01-22,"PAK Women"
276681,2014-01-24,"PAK Women"
276681,2014-03-23,"PAK Women"
276681,2014-03-25,"AUS Women"
276681,2014-03-29,"IRE Women"
276681,2014-03-31,"NZ Women"
276681,2014-04-04,"ENG Women"
276681,2014-09-01,"ENG Women"
276681,2014-09-03,"ENG Women"
276681,2014-09-07,"ENG Women"
276681,2014-09-09,"IRE Women"
276681,2014-09-09,"IRE Women"
276681,2014-09-10,"IRE Women"
276681,2014-10-23,"SL Women"
276681,2014-10-25,"SL Women"
276681,2014-10-26,"SL Women"
276681,2014-11-30,"India Women"
276681,2015-03-19,"PAK Women"
276681,2015-03-20,"PAK Women"
276681,2015-03-22,"PAK Women"
276681,2016-02-18,"ENG Women"
276681,2016-02-19,"ENG Women"
276681,2016-02-21,"ENG Women"
276681,2016-03-04,"WI Women"
276681,2016-03-09,"WI Women"
276681,2016-03-18,"AUS Women"
276681,2016-03-23,"IRE Women"
276681,2016-03-26,"NZ Women"
276681,2016-03-28,"SL Women"
276681,2016-08-01,"IRE Women"
276681,2016-08-03,"IRE Women"
276681,2020-02-02,"NZ Women"
276681,2020-02-06,"NZ Women"
276681,2020-02-09,"NZ Women"
276681,2020-02-10,"NZ Women"
276681,2020-02-23,"ENG Women"
276681,2020-02-28,"THA Women"
276681,2020-03-01,"PAK Women"
276681,2020-03-05,"AUS Women"
276681,2021-08-31,"WI Women"
276681,2021-09-02,"WI Women"
276681,2021-09-04,"WI Women"
276681,2022-06-03,"IRE Women"
276681,2022-06-06,"IRE Women"
276681,2022-06-08,"IRE Women"
939229,2018-09-24,"WI Women"
939229,2018-09-28,"WI Women"
939229,2018-10-04,"WI Women"
939229,2018-10-06,"WI Women"
939229,2018-11-12,"SL Women"
939229,2018-11-14,"WI Women"
939229,2018-11-18,"BAN Women"
939229,2019-02-01,"SL Women"
939229,2019-02-03,"SL Women"
939229,2019-02-06,"SL Women"
939229,2019-05-15,"PAK Women"
939229,2019-05-18,"PAK Women"
939229,2019-05-19,"PAK Women"
939229,2019-05-23,"PAK Women"
939229,2019-09-24,"India Women"
939229,2019-10-01,"India Women"
939229,2019-10-03,"India Women"
939229,2020-02-02,"NZ Women"
939229,2020-02-09,"NZ Women"
939229,2021-02-03,"PAK Women"
939229,2021-03-23,"India Women"
939229,2022-06-03,"IRE Women"
939229,2022-06-06,"IRE Women"
939229,2022-06-08,"IRE Women"
939229,2023-01-25,"WI Women"
939229,2023-01-28,"India Women"
939229,2023-09-04,"PAK Women"
939229,2023-10-14,"NZ Women"
939229,2023-10-15,"NZ Women"
939229,2023-12-03,"BAN Women"
939229,2023-12-06,"BAN Women"
939229,2024-03-27,"SL Women"
939229,2024-03-30,"SL Women"
939229,2024-04-03,"SL Women"
939229,2024-09-16,"PAK Women"
939229,2024-09-18,"PAK Women"
939229,2024-09-20,"PAK Women"
939229,2024-11-30,"ENG Women"
387270,2014-10-23,"SL Women"
387270,2014-10-25,"SL Women"
387270,2014-10-26,"SL Women"
387270,2014-11-30,"India Women"
387270,2015-03-20,"PAK Women"
387270,2015-03-22,"PAK Women"
387270,2016-03-09,"WI Women"
387270,2016-03-18,"AUS Women"
387270,2016-03-28,"SL Women"
387270,2018-11-16,"ENG Women"
593963,2018-05-20,"BAN Women"
593963,2018-06-20,"NZ Women"
593963,2018-06-23,"ENG Women"
593963,2018-06-28,"NZ Women"
593963,2018-09-24,"WI Women"
593963,2018-09-28,"WI Women"
593963,2018-10-04,"WI Women"
593963,2018-10-06,"WI Women"
593963,2018-11-18,"BAN Women"
318853,2009-06-15,"India Women"
318853,2010-04-21,"WI Women"
318853,2010-04-23,"WI Women"
318853,2010-04-24,"WI Women"
318853,2010-05-08,"NZ Women"
318853,2010-05-10,"India Women"
318853,2010-11-19,"ENG Women"
318853,2010-11-22,"ENG Women"
318853,2010-11-22,"ENG Women"
318853,2011-04-24,"NL Women"
318853,2012-05-06,"WI Women"
318853,2012-05-07,"WI Women"
318853,2012-05-09,"WI Women"
318853,2012-09-26,"SA Women"
318853,2012-09-28,"WI Women"
318853,2012-09-30,"NZ Women"
318853,2012-10-03,"India Women"
318853,2012-10-28,"BAN Women"
318853,2013-03-01,"WI Women"
318853,2013-03-03,"WI Women"
318853,2013-03-05,"WI Women"
318853,2013-07-27,"IRE Women"
318853,2013-07-31,"PAK Women"
318853,2013-10-31,"SA Women"
318853,2013-11-02,"SA Women"
318853,2013-11-04,"SA Women"
318853,2014-01-25,"India Women"
318853,2014-01-26,"India Women"
318853,2014-01-28,"India Women"
318853,2014-03-24,"India Women"
318853,2014-03-28,"WI Women"
318853,2014-03-30,"ENG Women"
318853,2014-04-01,"BAN Women"
318853,2014-04-02,"NZ Women"
318853,2014-04-03,"PAK Women"
318853,2014-10-23,"SA Women"
318853,2014-10-25,"SA Women"
318853,2014-10-26,"SA Women"
318853,2015-01-15,"PAK Women"
318853,2015-01-16,"PAK Women"
318853,2015-01-17,"PAK Women"
318853,2015-05-23,"WI Women"
318853,2015-05-25,"WI Women"
318853,2015-05-26,"WI Women"
318853,2015-11-15,"NZ Women"
318853,2015-11-20,"NZ Women"
318853,2015-11-22,"NZ Women"
318853,2016-02-22,"India Women"
318853,2016-02-24,"India Women"
318853,2016-02-26,"India Women"
318853,2016-03-15,"NZ Women"
318853,2016-03-20,"IRE Women"
318853,2016-03-24,"AUS Women"
318853,2016-03-28,"SA Women"
318853,2016-09-27,"AUS Women"
318853,2016-11-27,"PAK Women"
318853,2016-12-01,"India Women"
318853,2016-12-03,"BAN Women"
318853,2017-10-19,"WI Women"
318853,2017-10-21,"WI Women"
318853,2017-10-22,"WI Women"
318853,2018-03-28,"PAK Women"
318853,2018-03-30,"PAK Women"
318853,2018-03-31,"PAK Women"
318853,2018-09-19,"India Women"
318853,2018-09-21,"India Women"
318853,2018-09-22,"India Women"
318853,2018-09-24,"India Women"
318853,2018-09-25,"India Women"
318853,2018-11-12,"SA Women"
318853,2018-11-14,"BAN Women"
318853,2018-11-16,"WI Women"
318853,2019-02-01,"SA Women"
318853,2019-02-03,"SA Women"
318853,2019-02-06,"SA Women"
318853,2019-03-24,"ENG Women"
318853,2019-03-26,"ENG Women"
318853,2019-03-28,"ENG Women"
318853,2019-09-29,"AUS Women"
318853,2019-09-30,"AUS Women"
318853,2019-10-02,"AUS Women"
318853,2020-02-22,"NZ Women"
318853,2020-02-24,"AUS Women"
318853,2020-02-29,"India Women"
318853,2020-03-02,"BAN Women"
318853,2022-01-18,"SCO Women"
318853,2022-01-20,"Kenya Women"
318853,2022-01-22,"Mas Women"
318853,2022-01-24,"BAN Women"
318853,2022-05-24,"PAK Women"
318853,2022-05-26,"PAK Women"
318853,2022-05-28,"PAK Women"
318853,2022-06-23,"India Women"
318853,2022-06-25,"India Women"
318853,2022-06-27,"India Women"
318853,2022-07-30,"ENG Women"
318853,2022-08-02,"NZ Women"
318853,2022-08-04,"SA Women"
318853,2022-10-01,"India Women"
318853,2022-10-02,"UAE Women"
318853,2022-10-04,"THA Women"
318853,2022-10-08,"Mas Women"
318853,2022-10-10,"BAN Women"
318853,2022-10-11,"PAK Women"
318853,2022-10-13,"PAK Women"
318853,2022-10-15,"India Women"
318853,2023-02-10,"SA Women"
318853,2023-02-12,"BAN Women"
318853,2023-02-16,"AUS Women"
318853,2023-02-19,"NZ Women"
318853,2023-05-09,"BAN Women"
318853,2023-05-11,"BAN Women"
318853,2023-05-12,"BAN Women"
318853,2023-07-08,"NZ Women"
318853,2023-07-10,"NZ Women"
318853,2023-07-12,"NZ Women"
318853,2023-08-31,"ENG Women"
318853,2023-09-02,"ENG Women"
318853,2023-09-06,"ENG Women"
318853,2023-09-22,"THA Women"
318853,2023-09-24,"PAK Women"
318853,2023-09-25,"India Women"
318853,2024-03-27,"SA Women"
318853,2024-03-30,"SA Women"
318853,2024-04-03,"SA Women"
318853,2024-04-25,"THA Women"
318853,2024-04-27,"SCO Women"
318853,2024-05-01,"Uganda Women"
318853,2024-05-03,"USA Women"
318853,2024-05-05,"UAE Women"
318853,2024-05-07,"SCO Women"
318853,2024-06-24,"WI Women"
